0.1973819006005737,0.1242778388374477,0.0,0.0
0.252572834918281,0.14795753616403218,0.0,0.0
0.33068613554316784,0.19553962677309755,0.0,0.0
0.3708510824367153,0.2139757777765574,0.0,0.0
0.4084906153840908,0.2315725715409256,0.0,0.0
0.44520944415234887,0.24908606154739044,0.0,0.0
0.47332772212681284,0.2619591265953476,0.0,0.0
0.49898266112150935,0.27387926595988965,0.0,0.0
0.5896084504618475,0.33006831814598936,0.0,0.0
0.6845190967336894,0.3781280328193022,0.0,0.0
0.738180998712922,0.405184899884663,0.0,0.0
0.8080142678163043,0.4414163276873051,0.0,0.0
0.8389920535173161,0.46074753245571465,0.0,0.0
0.8613815497490087,0.47520568193849844,0.0,0.0
0.8832103541505525,0.4886324455687987,0.0,0.0
0.9109428356736888,0.5057694667422146,0.0,0.0
0.9543706994180194,0.5330975418409132,0.0,0.0
0.9828427825373733,0.5539305189245818,0.0,0.0
1.0204835874844544,0.5867335608734985,0.0,0.0
1.0827599912496844,0.6259383663299412,0.0,0.0
1.101517230152938,0.6418962290924926,0.0,0.0
1.1269544153557849,0.6630419112989179,0.0,0.0
1.1530282282619915,0.6842186275152473,0.0,0.0
1.1837188444109508,0.704932369022397,0.0,0.0
1.2400398506564212,0.739637500014056,0.0,0.0
1.2619573205265144,0.7538857836961421,0.0,0.0
1.2851214150956114,0.770643075269053,0.0,0.0
1.3173319233132936,0.7947324641570015,0.0,0.0
1.3504400214119183,0.8219970981621083,0.0,0.0
1.3793825075122097,0.8483318164175433,0.0,0.0
1.4261307715827094,0.8806897823366375,0.0,0.0
1.4538962558900046,0.9090078464164355,0.0,0.0
1.491747018381318,0.948591850597504,0.0,0.0
1.5187238985526825,0.9760362284836352,0.0,0.0
1.5485696815246222,1.0060915612183559,0.0,0.0
1.6025867542582883,1.0393714781150472,0.0,0.0
1.626734448368854,1.0640618464989569,0.0,0.0
1.6466111852095509,1.080207850794885,0.0,0.0
1.6675550768287035,1.0967339990334066,0.0,0.0
1.7121315020211707,1.1244333578776962,0.0,0.0
1.7415468594088317,1.1472987623573978,0.0,0.0
