1.1986242002260337,4.3686245304980815,0
1.2140280114611357,4.355575531524358,0
1.1951769908010865,4.368088424126801,0
1.2138621280500144,4.348991992582248,0
1.1985997696930129,4.362766856933034,0
1.179797150088184,4.378526416141517,0
1.1983125000053325,4.354880881214818,0
1.186935861615914,4.371945572441801,0
1.1932301781471006,4.35110129576691,0
1.165631053920142,4.345102480681038,0
1.1566373894214024,4.323816801614917,0
1.1272649827535959,4.311439407111501,0
1.098425945940037,4.320142709487847,0
1.051872560761531,4.314072119968683,0
1.0152511499489207,4.317197010093188,0
0.9767926710849877,4.308715488005147,0
0.9325270980154996,4.301214073152448,0
0.9363119214408443,4.27407213180468,0
0.9584578990416461,4.236262494899032,0
0.9253524020906587,4.2141623210466586,0
0.9031490703643097,4.211005746096657,0
0.8857102183013449,4.201099186757778,0
0.9100954727942953,4.202708633672552,0
0.8311314950696136,4.185314915413873,0
0.8022370179848418,4.193398185042202,0
0.77713149608449,4.2018436126969,0
0.7415980153452345,4.206071781852341,0
0.7141509575820263,4.18543958273782,0
0.6864226135407748,4.169806885649663,0
0.6791745124535352,4.149650692501746,0
0.6527705903241967,4.1294936448235475,0
0.630416919921621,4.1040365334680615,0
0.6125355015845524,4.079170289513629,0
0.595710614393304,4.061542586056573,0
0.5521846803359963,4.061873821353018,0
0.5407321342269779,4.044224959482947,0
0.5096706732986619,4.028837850285776,0
0.4664052954473949,4.016132567056259,0
0.4513966885280847,3.997429092509316,0
0.4141131041560954,3.9853740377993887,0
0.3921281993058129,3.9482404108492997,0
0.36786320103279935,3.938839859926758,0
0.32757506584205615,3.9225362146116303,0
0.2906460760309105,3.9159757251614895,0
0.2675779704790832,3.916874422320101,0
0.23737027838341176,3.859667601651804,0
0.22951373350194407,3.8339819262644586,0
0.1645598935391683,3.829504069326975,0
0.13436553225524944,3.8382994880697057,0
0.13049362121228414,3.8153024587277957,0
0.11948321465527431,3.7934263346048183,0
0.09660738590610371,3.797592876652694,0
0.06667317983161428,3.804887175969071,0
0.047805962553351844,3.7837743395563033,0
0.03216224734438768,3.763459672889406,0
