-1.621612030043468433e+00,-5.159015273906202292e-01
-1.263719606338344459e+00,-4.702812859998891093e-01
-9.434096623556690320e-01,-4.353877322420606211e-01
-6.527168771296121275e-01,-4.083967703206524691e-01
-3.836759296943432762e-01,-3.864843044391821913e-01
-1.283214990840316483e-01,-3.668262388011669373e-01
1.213117356671531977e-01,-3.465984776101245779e-01
3.720588948645411342e-01,-3.237074062489632142e-01
6.260868815732990589e-01,-2.990766131110157988e-01
8.843574970850998085e-01,-2.744085785116904264e-01
1.147554040022166877e+00,-2.511266030317284570e-01
1.415190869253698525e+00,-2.294821958182398924e-01
1.686475704478757498e+00,-2.094194787882822928e-01
1.960616264189321445e+00,-1.908825726488844743e-01
2.236820266877368901e+00,-1.738155981070753642e-01
2.514295431034877737e+00,-1.581626758698836677e-01
2.792249475153828264e+00,-1.438679266443384230e-01
3.069890117726197243e+00,-1.308754711374684465e-01
3.346425077243962765e+00,-1.191294300563025821e-01
3.621204794686474937e+00,-1.085697800290248843e-01
3.894208320766255227e+00,-9.911824542136984939e-02
4.165587718269144091e+00,-9.069152703420735318e-02
4.435495055179871748e+00,-8.320632551745284211e-02
4.704082399483167976e+00,-7.657934152102165160e-02
4.971501819163759883e+00,-7.072727569482913090e-02
5.237905382206376359e+00,-6.556682868879074033e-02
5.503445156595748955e+00,-6.101470115282180140e-02
5.768273210316606558e+00,-5.698759373683777441e-02
6.032541611353677169e+00,-5.340220709075400862e-02
6.296402427691688786e+00,-5.017524186448584639e-02
6.560007727315372072e+00,-4.722339870794873412e-02
6.823509578209456805e+00,-4.446337827105802110e-02
7.087060048358670095e+00,-4.181188120372912598e-02
7.350811205747743493e+00,-3.918560815587741886e-02
7.614915118361405888e+00,-3.650125977741826289e-02
7.879523854184382614e+00,-3.367553671826708367e-02
8.144789481201407000e+00,-3.062513962833922354e-02
8.410839182989921170e+00,-2.728077679842447201e-02
8.677679419117570347e+00,-2.364111307357551206e-02
8.945280090405107742e+00,-1.972539252307422067e-02
9.213611089649914376e+00,-1.555286373262527479e-02
9.482642309649367718e+00,-1.114277528793334963e-02
9.752343643200850565e+00,-6.514375774703063185e-03
1.002268498310173683e+01,-1.686913778639112125e-03
1.029363622214940577e+01,3.320362114553823771e-03
1.056516725314124550e+01,8.488203319171144096e-03
1.083724796887462638e+01,1.379736124950811660e-02
1.110984826214692944e+01,1.922858731986013328e-02
1.138293802575553926e+01,2.476263294452248076e-02
1.165648715249782974e+01,3.038024953779051851e-02
1.193046553517118369e+01,3.606218851395955743e-02
1.220484306657298035e+01,4.178920128732504374e-02
1.247958963950059896e+01,4.754203927218215997e-02
1.275467514675141167e+01,5.330145388282633845e-02
1.303006948112281016e+01,5.904819653355286579e-02
1.330574253541216478e+01,6.476301863865710495e-02
1.358166420241685834e+01,7.042667161243439111e-02
1.385780437493427009e+01,7.601990686918011497e-02
1.413413294576178636e+01,8.152347582318952846e-02
1.441061980769677220e+01,8.691812988875796675e-02
1.468723485353661395e+01,9.218462048018076505e-02
1.496394797607869442e+01,9.730369901175334180e-02
1.524072906812039463e+01,1.022561168977710599e-01
1.551754802245908849e+01,1.070226255525290882e-01
1.579437473189215169e+01,1.115839763903228588e-01
1.607117908921697236e+01,1.159209208254476930e-01
1.634793098723092442e+01,1.200142102721989540e-01
1.662460031873138888e+01,1.238445961448720045e-01
1.690115697651574678e+01,1.273928298577620966e-01
1.717757085338137557e+01,1.306396628251645931e-01
1.745381184212565628e+01,1.335658464613748708e-01
1.772984983554596994e+01,1.361521321806882789e-01
1.800565472643968690e+01,1.383792713974000277e-01
1.828120135751417408e+01,1.402308979134772315e-01
1.855649377663673150e+01,1.417076520206153045e-01
1.883154670544586651e+01,1.428163894662715094e-01
1.910637488138048923e+01,1.435639751986547696e-01
1.938099304187948846e+01,1.439572741659737032e-01
1.965541592438177432e+01,1.440031513164372334e-01
1.992965826632623205e+01,1.437084715982539784e-01
2.020373480515178599e+01,1.430800999596328893e-01
2.047766027829731783e+01,1.421249013487826951e-01
2.075144942320173413e+01,1.408497407139120972e-01
2.102511697730395213e+01,1.392614830032300743e-01
2.129867767804283929e+01,1.373669931649452447e-01
2.157214626285732706e+01,1.351731361472663928e-01
2.184553746918630068e+01,1.326867768984024420e-01
2.211886603446866673e+01,1.299147803665620937e-01
2.239214669614332820e+01,1.268640114999541046e-01
2.266539419164918456e+01,1.235413352467872455e-01
2.293862325842513528e+01,1.199536165552704120e-01
2.321184863391008690e+01,1.161077203736123747e-01
2.348508505554292469e+01,1.120105116500217934e-01
2.375834726076256942e+01,1.076688553327075915e-01
2.403164998700791699e+01,1.030896163698784285e-01
2.430500797171786331e+01,9.827965970974324172e-02
2.457843595233131140e+01,9.324585030051071866e-02
2.485194866628715715e+01,8.799505309038965772e-02
2.512556085102431069e+01,8.253413302758882963e-02
2.539928724398167148e+01,7.686995506031707448e-02
2.567314258259813897e+01,7.100938413678314909e-02
2.594714160431261973e+01,6.495928520519586580e-02
2.622129904656400612e+01,5.872652321376379408e-02
2.649562964679120114e+01,5.231796311069607242e-02
2.677014814243310425e+01,4.574046984420131190e-02
2.704486927092862203e+01,3.900090836248831794e-02
2.731980776971665748e+01,3.210614361376586817e-02
2.759497837623609939e+01,2.506304054624277494e-02
2.787039582792586501e+01,1.787846410812776732e-02
2.814607045768535087e+01,1.055657651933608263e-02
2.842198081738879623e+01,3.082038420558437953e-03
2.869809151086325016e+01,-4.569048395005879601e-03
2.897436708224909907e+01,-1.242061875927696207e-02
2.925077207568675064e+01,-2.049660750417509059e-02
2.952727103531658770e+01,-2.882094946161996643e-02
2.980382850527901795e+01,-3.741757946353185121e-02
3.008040902971441710e+01,-4.631043234183081919e-02
3.035697715276321063e+01,-5.552344292843700013e-02
3.063349741856576358e+01,-6.508054605527041625e-02
3.090993437126249077e+01,-7.500567655425117997e-02
3.118625255499377502e+01,-8.532276925729935513e-02
3.146241651390002758e+01,-9.605575899633507497e-02
3.173839079212163838e+01,-1.072285806032783478e-01
3.201413993379899381e+01,-1.188651689100495290e-01
3.228962848307249800e+01,-1.309894587485682660e-01
3.256482098408253734e+01,-1.436253849507547753e-01
3.283968198096953728e+01,-1.567968823485292873e-01
3.311417601787384513e+01,-1.705278857738117548e-01
3.338826763893588634e+01,-1.848423300585222973e-01
3.366192138829605796e+01,-1.997641500345810062e-01
3.393510181009474991e+01,-2.153172805339079454e-01
3.420777344847236634e+01,-2.315256563884232899e-01
3.447990084756928297e+01,-2.484132124300469369e-01
3.475144855152590395e+01,-2.660038834906991445e-01
3.502238110448263342e+01,-2.843216044023002542e-01
3.529266305057986841e+01,-3.033903099967697470e-01
3.556225893395799176e+01,-3.232339351060279364e-01
3.583113329875739339e+01,-3.438764145619948587e-01
3.609925068911849166e+01,-3.653416831965907718e-01
3.636657564918165519e+01,-3.876536758417356010e-01
3.663307272308730944e+01,-4.108363273293494933e-01
3.689870645497583723e+01,-4.349135724913526513e-01
3.716348275933103196e+01,-4.599702813090091325e-01
3.742776923633668673e+01,-4.866240573677510506e-01
3.769212040070499370e+01,-5.157678141432194829e-01
3.795709233245173664e+01,-5.482967706759259707e-01
3.822324111159264959e+01,-5.851061460063833319e-01
3.849112281814360159e+01,-6.270911591751048286e-01
3.876129353212031958e+01,-6.751470292226027237e-01
3.903430933353862287e+01,-7.301689751893897240e-01
3.931072630241428101e+01,-7.930522161159785366e-01
3.959090399708527741e+01,-8.646859717480456231e-01
3.987338859868926022e+01,-9.459041041496405455e-01
4.015574709719408020e+01,-1.037510583229435124e+00
4.043553692914971975e+01,-1.140309087255142684e+00
4.071031553110613288e+01,-1.255103294494477328e+00
4.097764033961327357e+01,-1.382696883215146944e+00
4.123506879122113133e+01,-1.523893531684867186e+00
4.148015832247963885e+01,-1.679496918171349940e+00
4.171046636993878565e+01,-1.850310720942307974e+00
4.192396273527045736e+01,-2.036868173387762493e+00
4.212263644861128853e+01,-2.237066544571922666e+00
4.231074367764330191e+01,-2.447316227721133330e+00
4.249256610502295928e+01,-2.664010882361925958e+00
4.267238541340678637e+01,-2.883544168020831577e+00
4.285448328545128049e+01,-3.102309744224381660e+00
4.304233758250757802e+01,-3.317248229104945878e+00
4.323129631352274771e+01,-3.530832182666500341e+00
4.341198689797227672e+01,-3.748746280614426496e+00
4.357561467969814117e+01,-3.976311532707200946e+00
4.371993928870270452e+01,-4.214693915615208120e+00
4.384658145707933130e+01,-4.462611693694774395e+00
4.395721160542295536e+01,-4.718751631705895733e+00
4.405350015432856026e+01,-4.981800494408575197e+00
4.413711752439110114e+01,-5.250445046562810525e+00
4.420973413620553316e+01,-5.523372052928602116e+00
4.427302041036681857e+01,-5.799268278265949483e+00
4.432864676746994803e+01,-6.076820487334861909e+00
4.437819971004188346e+01,-6.354786527322793255e+00
4.442235070113432016e+01,-6.632699325548749414e+00
4.446120837245852897e+01,-6.910568553123791702e+00
4.449487313743311034e+01,-7.188410842427337855e+00
4.452344540947664342e+01,-7.466242825838807384e+00
4.454702560200774286e+01,-7.744081135737626020e+00
4.456571412844503044e+01,-8.021942404503212387e+00
4.457961140220708529e+01,-8.299843264514986885e+00
4.458881783671251497e+01,-8.577800348152370802e+00
4.459343384537992705e+01,-8.855830287794791644e+00
4.459355984162792197e+01,-9.133949715821660931e+00
4.458929623887509308e+01,-9.412175264612397285e+00
4.458074345054004795e+01,-9.690523566546433543e+00
4.456800189004142254e+01,-9.969011254003186551e+00
4.455117197079775337e+01,-1.024765495936207316e+01
4.453035410622768353e+01,-1.052647131500252087e+01
4.450564870974981346e+01,-1.080547695330393765e+01
4.447715619478275073e+01,-1.108468850664576877e+01
4.444496738876301123e+01,-1.136411146715007270e+01
4.440905571144037367e+01,-1.164361488271933531e+01
4.436931590067795383e+01,-1.192297636185438670e+01
4.432564124457532273e+01,-1.220197182822721160e+01
4.427792503123198742e+01,-1.248037720550973795e+01
4.422606054874749759e+01,-1.275796841737395582e+01
4.416994108522138163e+01,-1.303452138749180023e+01
4.410945992875317501e+01,-1.330981203953524883e+01
4.404451036744240611e+01,-1.358361629717625263e+01
4.397498568938863883e+01,-1.385571008408676086e+01
4.390077918269138024e+01,-1.412586932393875472e+01
4.382178413545018714e+01,-1.439386994040417633e+01
4.373789383576458079e+01,-1.465948785715499980e+01
4.364900157173408246e+01,-1.492249899786316014e+01
4.355500063145825607e+01,-1.518267928620065099e+01
4.345578430303663708e+01,-1.543980464583940382e+01
4.335124587456873968e+01,-1.569365100045139982e+01
4.324127863415411355e+01,-1.594399427370857403e+01
4.312578469017538652e+01,-1.619061998597234719e+01
4.300478806405548227e+01,-1.643344630205248436e+01
4.287840173108244102e+01,-1.667248817079711287e+01
4.274674068902134394e+01,-1.690776274156020875e+01
4.260991993563726510e+01,-1.713928716369568406e+01
4.246805446869530698e+01,-1.736707858655751835e+01
4.232125928596055076e+01,-1.759115415949962724e+01
4.216964938519805628e+01,-1.781153103187598319e+01
4.201333976417294735e+01,-1.802822635304051246e+01
4.185244542065028384e+01,-1.824125727234718397e+01
4.168708135239516821e+01,-1.845064093914992043e+01
4.151736255717266744e+01,-1.865639450280268363e+01
4.134340403274788400e+01,-1.885853511265942828e+01
4.116532077688590618e+01,-1.905707991807407353e+01
4.098322778735179384e+01,-1.925204606840058474e+01
4.079724006191063523e+01,-1.944345071299290240e+01
4.060747259832753997e+01,-1.963131100120498473e+01
4.041404039436758922e+01,-1.981564408239075803e+01
4.021705844779584993e+01,-1.999646710590418763e+01
4.001664175637741749e+01,-2.017379722109920692e+01
3.981290531787737308e+01,-2.034765157732977769e+01
3.960596413006080496e+01,-2.051804732394983333e+01
3.939593319069280852e+01,-2.068500161031331785e+01
3.918292749753845072e+01,-2.084853158577419308e+01
3.896706204836283405e+01,-2.100865439968638171e+01
3.874845184093102546e+01,-2.116538720140386332e+01
3.852721187300813455e+01,-2.131874714028055706e+01
3.830345714235922117e+01,-2.146875136567042475e+01
3.807730264674938780e+01,-2.161541702692739619e+01
3.784886338394369432e+01,-2.175876127340543675e+01
3.761825435170726450e+01,-2.189880125445847980e+01
3.738559054780515822e+01,-2.203555411944048359e+01
3.715098697000246375e+01,-2.216903701770538504e+01
3.691455861606428357e+01,-2.229926709860713174e+01
3.667642048375567754e+01,-2.242626151149968194e+01
3.643668757084174104e+01,-2.255003740573695836e+01
